AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TOTAL,FCAPDST_1,FCAPDST_2,FCAPDST_3,FCAPDST_4,FCAPDST_5,FCAPDST_6,FCAPDST_7,FCAPDST_8
Geography,Standard Geographical Classification,Province,Census Agricultural Region,Census Division ,Census Consolidated Subdivision,Geographic Identification,Total number of farms,"Total farm capital (under $50,000) - Farms Reporting","Total farm capital ($50,000-$99,999) - Farms Reporting","Total farm capital ($100,000-$199,999) - Farms Reporting","Total farm capital ($200,000-$349,999) - Farms Reporting","Total farm capital ($350,000-$499,999) - Farms Reporting","Total farm capital ($500,000-$999,999) - Farms Reporting","Total farm capital ($1,000,000-$1,499,999) - Farms Reporting","Total farm capital ($1,500,000 and over) - Farms Reporting"
350551021,3551021,35,5,51,21,Billings,29,1,1,8,11,3,4,1,0
350551024,3551024,35,5,51,24,Gordon,41,2,2,7,8,10,11,1,0
350551028,3551028,35,5,51,28,Burpee,31,2,1,9,7,2,7,2,1
350551092,3551092,35,5,51,92,"Manitoulin, Unorganized, Centre Part",51,1,3,9,17,14,6,0,1
350552000,3552000,35,5,52,0,Sudbury District,193,6,19,57,62,28,16,4,1
350552001,3552001,35,5,52,1,"Cosby, Mason and Martland",29,0,3,6,11,5,3,1,0
350552004,3552004,35,5,52,4,"Casimir, Jennings and Appleby",41,2,7,7,17,5,3,0,0
350552008,3552008,35,5,52,8,Ratter and Dunnet,32,0,1,10,12,6,3,0,0
350552020,3552020,35,5,52,20,The Spanish River,58,0,6,22,15,7,6,2,0
350552093,3552093,35,5,52,93,"Sudbury, Unorganized, North Part",33,4,2,12,7,5,1,1,1
350553000,3553000,35,5,53,0,Sudbury Regional Municipality,172,8,18,50,56,19,17,3,1
350553012,3553012,35,5,53,12,Walden,47,4,9,12,14,6,2,0,0
350553024,3553024,35,5,53,24,Rayside-Balfour,75,2,5,20,25,10,11,2,0
350553028,3553028,35,5,53,28,Valley East,50,2,4,18,17,3,4,1,1
350554000,3554000,35,5,54,0,Timiskaming District,589,21,61,145,157,87,82,21,15
350554012,3554012,35,5,54,12,Haileybury,29,5,7,4,10,2,1,0,0
350554014,3554014,35,5,54,14,Harris,26,0,3,6,11,3,2,0,1
350554016,3554016,35,5,54,16,Dymond,38,3,2,7,9,6,6,3,2
350554021,3554021,35,5,54,21,Hudson,37,1,0,22,7,3,4,0,0
350554024,3554024,35,5,54,24,Kerns,59,1,2,17,18,10,8,0,3
350554026,3554026,35,5,54,26,Harley,39,0,3,18,14,2,1,1,0
350554029,3554029,35,5,54,29,Casey,33,2,2,4,5,5,9,5,1
350554032,3554032,35,5,54,32,Brethour,21,0,2,7,8,3,1,0,0
350554034,3554034,35,5,54,34,Hilliard,32,0,3,9,7,4,4,4,1
350554036,3554036,35,5,54,36,Armstrong,46,0,2,5,11,8,12,5,3
350554046,3554046,35,5,54,46,Dack,32,0,2,7,8,7,7,1,0
350554049,3554049,35,5,54,49,Evanturel,32,0,3,7,8,6,6,0,2
350554054,3554054,35,5,54,54,Chamberlain,24,0,4,3,8,4,4,1,0
350554094,3554094,35,5,54,94,"Timiskaming, Unorganized, West Part",141,9,26,29,33,24,17,1,2
350556000,3556000,35,5,56,0,Cochrane District,228,6,25,74,73,18,24,4,4
350556014,3556014,35,5,56,14,Black River-Matheson,66,3,7,19,26,4,7,0,0
350556027,3556027,35,5,56,27,Timmins,36,1,3,11,11,1,8,0,1
350556031,3556031,35,5,56,31,Iroquois Falls,24,0,3,8,9,3,1,0,0
350556092,3556092,35,5,56,92,"Cochrane, Unorganized, North Part",102,2,12,36,27,10,8,4,3
350557000,3557000,35,5,57,0,Algoma District,365,8,43,113,98,51,37,5,10
350557008,3557008,35,5,57,8,St. Joseph,56,2,5,18,15,5,8,3,0
350557011,3557011,35,5,57,11,Laird,37,0,5,9,8,6,7,0,2
350557016,3557016,35,5,57,16,Johnson,38,0,1,16,9,7,4,0,1
350557019,3557019,35,5,57,19,Plummer Additional,39,1,3,11,9,10,3,1,1
350557024,3557024,35,5,57,24,Thessalon,31,0,3,14,11,1,1,0,1
350557029,3557029,35,5,57,29,Day and Bright Additional,35,1,6,9,9,5,3,0,2
350557051,3557051,35,5,57,51,"Macdonald, Meredith and Aberdeen Additional",28,0,3,11,5,5,4,0,0
350557061,3557061,35,5,57,61,Sault Ste. Marie,28,2,3,3,11,3,4,1,1
350557095,3557095,35,5,57,95,"Algoma, Unorganized, North Part",73,2,14,22,21,9,3,0,2
350558000,3558000,35,5,58,0,Thunder Bay District,307,18,22,84,74,25,55,18,11
350558001,3558001,35,5,58,1,Neebing,23,0,1,10,5,0,5,0,2
350558004,3558004,35,5,58,4,Thunder Bay,32,2,1,8,6,2,9,3,1
350558008,3558008,35,5,58,8,Paipoonge,83,4,4,11,16,9,23,13,3
350558016,3558016,35,5,58,16,O'Connor,30,3,2,5,11,4,4,0,1
350558024,3558024,35,5,58,24,Oliver,41,3,2,9,13,3,8,1,2
350558090,3558090,35,5,58,90,"Thunder Bay, Unorganized",98,6,12,41,23,7,6,1,2
350559000,3559000,35,5,59,0,Rainy River District,336,7,32,82,105,44,53,8,5
350559011,3559011,35,5,59,11,Alberton,26,1,2,5,10,4,4,0,0
350559016,3559016,35,5,59,16,La Vallee,41,0,0,14,12,5,8,1,1
350559019,3559019,35,5,59,19,Emo,43,2,4,11,15,5,5,1,0
350559024,3559024,35,5,59,24,Chapple,72,1,6,15,22,11,11,3,3
350559031,3559031,35,5,59,31,Morley,45,0,5,10,13,8,8,1,0
350559039,3559039,35,5,59,39,Blue,33,0,8,9,8,2,5,1,0
350559041,3559041,35,5,59,41,Atwood,21,1,1,3,7,3,5,0,1
350559090,3559090,35,5,59,90,"Rainy River, Unorganized",55,2,6,15,18,6,7,1,0
350560000,3560000,35,5,60,0,Kenora District,110,2,9,31,35,11,15,5,2
350560090,3560090,35,5,60,90,"Kenora, Unorganized",110,2,9,31,35,11,15,5,2
460000000,4600000,46,0,0,0,Manitoba,"24,383",857,"2,319","5,257","4,937","3,198","4,919","1,539","1,357"
460100000,4600000,46,1,0,0,Agricultural Region  1 - RÇgion agricole  1,"1,731",36,131,289,300,245,453,149,128
460105000,4605000,46,1,5,0,Division No.  5,"1,731",36,131,289,300,245,453,149,128
460105024,4605024,46,1,5,24,Turtle Mountain,240,5,17,46,51,26,60,23,12
460105031,4605031,46,1,5,31,Morton,213,4,23,37,30,26,57,23,13
460105037,4605037,46,1,5,37,Winchester,169,5,9,20,34,22,38,22,19
460105043,4605043,46,1,5,43,Brenda,177,2,10,22,25,26,47,24,21
460105050,4605050,46,1,5,50,Arthur,158,6,13,26,26,25,40,11,11
460105055,4605055,46,1,5,55,Edward,145,3,12,25,18,27,45,5,10
460105058,4605058,46,1,5,58,Albert,140,2,10,29,22,26,35,11,5
460105061,4605061,46,1,5,61,Cameron,137,2,10,32,20,17,28,10,18
460105067,4605067,46,1,5,67,Whitewater,116,0,4,14,17,16,43,12,10
460105070,4605070,46,1,5,70,Riverside,110,3,8,13,21,15,40,2,8
460105076,4605076,46,1,5,76,Strathcona,126,4,15,25,36,19,20,6,1
460200000,4600000,46,2,0,0,Agricultural Region  2 - RÇgion agricole  2,"2,461",76,211,495,467,349,575,155,133
460206000,4606000,46,2,6,0,Division No.  6,971,38,98,179,202,156,213,51,34
460206015,4606015,46,2,6,15,Sifton,186,9,18,38,42,26,45,7,1
460206023,4606023,46,2,6,23,Pipestone,252,6,26,51,55,40,46,19,9
460206028,4606028,46,2,6,28,Wallace,313,15,32,55,64,50,65,18,14
460206037,4606037,46,2,6,37,Woodworth,220,8,22,35,41,40,57,7,10
460207000,4607000,46,2,7,0,Division No.  7,"1,490",38,113,316,265,193,362,104,99
460207038,4607038,46,2,7,38,South Cypress,137,2,11,25,21,24,37,9,8
460207045,4607045,46,2,7,45,Oakland,193,6,15,42,31,22,55,15,7
460207051,4607051,46,2,7,51,Glenwood,151,2,13,25,27,26,30,13,15
460207057,4607057,46,2,7,57,Whitehead,157,0,8,27,29,24,51,12,6
460207065,4607065,46,2,7,65,North Cypress,278,7,20,41,41,33,77,27,32
460207071,4607071,46,2,7,71,Elton,430,18,33,124,84,43,84,22,22
460207075,4607075,46,2,7,75,Daly,144,3,13,32,32,21,28,6,9
460300000,4600000,46,3,0,0,Agricultural Region  3 - RÇgion agricole  3,"2,244",75,199,467,481,319,487,132,84
460315000,4615000,46,3,15,0,Division No. 15,"2,244",75,199,467,481,319,487,132,84
460315018,4615018,46,3,15,18,Langford,135,2,13,36,20,12,34,12,6
460315023,4615023,46,3,15,23,Odanah,107,4,7,30,22,20,16,5,3
460315027,4615027,46,3,15,27,Saskatchewan,172,8,22,26,38,27,33,9,9
460315033,4615033,46,3,15,33,Blanshard,131,2,3,17,23,21,48,9,8
460315036,4615036,46,3,15,36,Hamiota,156,4,8,19,33,34,42,12,4
460315041,4615041,46,3,15,41,Miniota,185,4,8,29,39,27,54,18,6
460315046,4615046,46,3,15,46,Archie,98,1,3,14,23,17,24,7,9
460315048,4615048,46,3,15,48,Ellice,93,0,9,21,17,16,18,6,6
460315055,4615055,46,3,15,55,Birtle,197,5,14,25,47,24,57,17,8
460315060,4615060,46,3,15,60,Shoal Lake,115,3,7,25,20,15,32,6,7
460315064,4615064,46,3,15,64,Strathclair,143,7,14,27,35,22,26,6,6
460315069,4615069,46,3,15,69,Harrison,124,7,16,25,35,21,13,5,2
460315073,4615073,46,3,15,73,Minto,122,3,14,36,25,16,20,7,1
460315078,4615078,46,3,15,78,Rosedale,249,7,33,72,60,22,41,7,7
460315091,4615091,46,3,15,91,Clanwilliam,103,8,11,30,16,16,17,4,1
460315095,4615095,46,3,15,95,Park (South),114,10,17,35,28,9,12,2,1
460400000,4600000,46,4,0,0,Agricultural Region  4 - RÇgion agricole  4,"1,083",44,110,247,236,153,205,55,33
460416000,4616000,46,4,16,0,Division No. 16,"1,083",44,110,247,236,153,205,55,33
460416002,4616002,46,4,16,2,Rossburn,183,12,27,42,38,25,26,9,4
460416019,4616019,46,4,16,19,Silver Creek,123,2,9,14,21,18,39,13,7
460416024,4616024,46,4,16,24,Russell,123,4,6,15,27,29,30,6,6
460416040,4616040,46,4,16,40,Shellmouth,132,6,8,34,28,17,28,7,4
460416042,4616042,46,4,16,42,Boulton,117,2,17,24,33,13,23,4,1
460416045,4616045,46,4,16,45,Hillsburg,136,5,14,46,38,17,8,6,2
460416049,4616049,46,4,16,49,Shell River,220,10,18,56,41,33,47,7,8
460416063,4616063,46,4,16,63,Park (North),49,3,11,16,10,1,4,3,1
460500000,4600000,46,5,0,0,Agricultural Region  5 - RÇgion agricole  5,"1,028",36,117,245,237,127,178,57,31
460520000,4620000,46,5,20,0,Division No. 20,"1,028",36,117,245,237,127,178,57,31
460520032,4620032,46,5,20,32,Mountain (South),137,7,16,44,32,18,11,6,3
460520037,4620037,46,5,20,37,Minitonas,257,4,24,48,62,33,54,19,13
460520041,4620041,46,5,20,41,Swan River,520,22,60,129,110,62,95,29,13
460520055,4620055,46,5,20,55,Mountain (North),114,3,17,24,33,14,18,3,2
460600000,4600000,46,6,0,0,Agricultural Region  6 - RÇgion agricole  6,"2,098",96,262,513,449,292,338,84,64
460617000,4617000,46,6,17,0,Division No. 17,"2,098",96,262,513,449,292,338,84,64
460617026,4617026,46,6,17,26,Alonsa,284,14,27,70,70,40,42,9,12
460617034,4617034,46,6,17,34,McCreary,155,5,25,43,36,21,16,3,6
460617040,4617040,46,6,17,40,Ste. Rose,132,7,9,23,24,30,28,6,5
460617045,4617045,46,6,17,45,Ochre River,149,7,15,39,35,21,25,5,2
460617048,4617048,46,6,17,48,Dauphin,412,14,58,98,83,51,64,27,17
460617053,4617053,46,6,17,53,Gilbert Plains,268,11,38,69,42,37,44,13,14
460617057,4617057,46,6,17,57,Grandview,249,14,17,64,58,33,51,10,2
460617063,4617063,46,6,17,63,Ethelbert,153,10,32,42,31,18,17,2,1
460617071,4617071,46,6,17,71,Mossey River,157,10,30,34,32,20,22,6,3
460617076,4617076,46,6,17,76,Lawrence,139,4,11,31,38,21,29,3,2
460700000,4600000,46,7,0,0,Agricultural Region  7 - RÇgion agricole  7,"2,793",88,213,515,497,366,607,243,264
460708000,4608000,46,7,8,0,Division No.  8,"1,444",49,130,294,269,203,327,83,89
460708031,4608031,46,7,8,31,South Norfolk,213,11,11,41,41,19,51,17,22
460708042,4608042,46,7,8,42,Victoria,153,3,6,27,24,20,51,11,11
460708045,4608045,46,7,8,45,North Norfolk,396,19,55,94,74,48,64,16,26
460708054,4608054,46,7,8,54,Lansdowne,158,4,15,27,36,24,37,10,5
460708059,4608059,46,7,8,59,Westbourne,328,7,21,67,52,57,81,20,23
460708066,4608066,46,7,8,66,Lakeview,83,4,11,13,20,13,17,5,0
460708072,4608072,46,7,8,72,Glenella,113,1,11,25,22,22,26,4,2
460709000,4609000,46,7,9,0,Division No.  9,824,27,59,149,148,107,154,84,96
460709017,4609017,46,7,9,17,Grey,289,7,17,47,56,37,61,29,35
460709024,4609024,46,7,9,24,Portage la Prairie,535,20,42,102,92,70,93,55,61
460710000,4610000,46,7,10,0,Division No. 10,525,12,24,72,80,56,126,76,79
460710035,4610035,46,7,10,35,Macdonald,356,8,17,45,55,43,91,51,46
460710043,4610043,46,7,10,43,Cartier,118,4,4,15,15,10,27,19,24
460710052,4610052,46,7,10,52,St. Francois Xavier,51,0,3,12,10,3,8,6,9
460800000,4600000,46,8,0,0,Agricultural Region  8 - RÇgion agricole  8,"3,447",83,247,533,617,467,886,342,272
460803000,4603000,46,8,3,0,Division No.  3,"2,133",51,174,353,364,258,514,231,188
460803030,4603030,46,8,3,30,Montcalm,148,4,9,13,18,16,41,18,29
460803036,4603036,46,8,3,36,Rhineland,494,9,41,81,84,57,127,61,34
460803047,4603047,46,8,3,47,Stanley,504,16,54,105,105,70,89,30,35
460803058,4603058,46,8,3,58,Thompson,160,2,13,31,24,18,46,15,11
460803062,4603062,46,8,3,62,Roland,148,4,8,16,15,11,48,32,14
460803065,4603065,46,8,3,65,Morris,329,7,15,32,49,46,93,47,40
460803072,4603072,46,8,3,72,Dufferin,350,9,34,75,69,40,70,28,25
460804000,4604000,46,8,4,0,Division No.  4,"1,314",32,73,180,253,209,372,111,84
460804033,4604033,46,8,4,33,Pembina,319,7,18,47,69,47,81,25,25
460804039,4604039,46,8,4,39,Louise,260,6,12,30,43,44,84,19,22
460804051,4604051,46,8,4,51,Roblin,196,4,19,33,48,34,40,13,5
460804057,4604057,46,8,4,57,Argyle,214,7,8,40,45,35,62,11,6
460804063,4604063,46,8,4,63,Lorne,325,8,16,30,48,49,105,43,26
460900000,4600000,46,9,0,0,Agricultural Region  9 - RÇgion agricole  9,"3,007",124,297,741,617,358,526,160,184
460902000,4602000,46,9,2,0,Division No.  2,"1,942",59,178,437,371,237,392,126,142
460902025,4602025,46,9,2,25,Franklin,249,7,28,57,51,28,45,17,16
460902032,4602032,46,9,2,32,De Salaberry,218,5,16,42,37,31,49,15,23
460902041,4602041,46,9,2,41,Hanover,640,20,47,151,116,81,141,42,42
460902053,4602053,46,9,2,53,La Broquerie,171,5,24,38,28,21,29,9,17
460902057,4602057,46,9,2,57,Ste. Anne,224,9,30,42,38,30,49,15,11
460902069,4602069,46,9,2,69,Tache,266,9,21,67,59,30,53,15,12
460902075,4602075,46,9,2,75,Ritchot,174,4,12,40,42,16,26,13,21
460911000,4611000,46,9,11,0,Division No. 11,183,19,12,46,38,18,34,9,7
460911040,4611040,46,9,11,40,Winnipeg,131,16,7,34,31,13,24,5,1
460911042,4611042,46,9,11,42,Headingley,52,3,5,12,7,5,10,4,6
460912000,4612000,46,9,12,0,Division No. 12,882,46,107,258,208,103,100,25,35
460912047,4612047,46,9,12,47,Springfield,520,21,52,166,131,60,44,17,29
460912052,4612052,46,9,12,52,Brokenhead,362,25,55,92,77,43,56,8,6
461000000,4600000,46,10,0,0,Agricultural Region 10 - RÇgion agricole 10,794,63,112,244,170,74,96,18,17
461001000,4601000,46,10,1,0,Division No.  1,794,63,112,244,170,74,96,18,17
461001035,4601035,46,10,1,35,Stuartburn,225,20,25,80,56,22,15,5,2
461001039,4601039,46,10,1,39,Piney,126,13,26,42,25,5,12,1,2
461001043,4601043,46,10,1,43,Reynolds,79,6,15,22,13,4,17,0,2
461001046,4601046,46,10,1,46,Whitemouth,155,8,18,34,29,21,32,8,5
461001057,4601057,46,10,1,57,Lac du Bonnet,126,12,16,39,28,12,10,3,6
461001071,4601071,46,10,1,71,Alexander,83,4,12,27,19,10,10,1,0
461100000,4600000,46,11,0,0,Agricultural Region 11 - RÇgion agricole 11,"1,590",31,152,408,367,199,259,81,93
461113000,4613000,46,11,13,0,Division No. 13,641,20,57,191,157,73,79,32,32
461113032,4613032,46,11,13,32,East St. Paul,30,2,2,13,7,1,1,1,3
461113037,4613037,46,11,13,37,West St. Paul,32,0,6,7,10,4,1,1,3
461113043,4613043,46,11,13,43,St. Andrews,311,10,17,87,73,44,46,19,15
461113056,4613056,46,11,13,56,St. Clements,268,8,32,84,67,24,31,11,11
461114000,4614000,46,11,14,0,Division No. 14,949,11,95,217,210,126,180,49,61
461114015,4614015,46,11,14,15,Rosser,133,2,8,28,18,15,35,12,15
461114031,4614031,46,11,14,31,Woodlands,311,3,23,71,72,46,61,17,18
461114036,4614036,46,11,14,36,Rockwood,505,6,64,118,120,65,84,20,28
461200000,4600000,46,12,0,0,Agricultural Region 12 - RÇgion agricole 12,"2,107",105,268,560,499,249,309,63,54
461218000,4618000,46,12,18,0,Division No. 18,"1,795",82,230,467,433,219,264,54,46
461218031,4618031,46,12,18,31,Gimli,82,6,11,29,19,7,8,1,1
461218037,4618037,46,12,18,37,Armstrong,297,13,49,84,76,36,25,10,4
461218040,4618040,46,12,18,40,St. Laurent,66,1,6,28,15,6,8,1,1
461218044,4618044,46,12,18,44,Coldwell,150,6,19,38,37,15,27,3,5
461218052,4618052,46,12,18,52,Eriksdale,125,5,16,38,24,15,23,4,0
461218057,4618057,46,12,18,57,Siglunes,156,6,14,37,43,21,26,5,4
461218060,4618060,46,12,18,60,Grahamdale,228,10,22,58,58,31,34,8,7
461218068,4618068,46,12,18,68,Fisher,296,19,45,71,58,37,45,10,11
461218071,4618071,46,12,18,71,Bifrost,395,16,48,84,103,51,68,12,13
461219000,4619000,46,12,19,0,Division No. 19,165,17,22,43,38,18,20,3,4
461219045,4619045,46,12,19,45,"Division No. 19, Unorganized",165,17,22,43,38,18,20,3,4
461221000,4621000,46,12,21,0,Division No. 21,147,6,16,50,28,12,25,6,4
461221078,4621078,46,12,21,78,"Division No. 21, Unorganized",147,6,16,50,28,12,25,6,4
470000000,4700000,47,0,0,0,Saskatchewan,"56,995","1,813","4,663","9,642","11,448","8,358","14,230","4,224","2,617"
470001000,4701000,47,0,1,0,Division No.  1,"2,961",72,192,426,594,501,830,213,133
470002000,4702000,47,0,2,0,Division No.  2,"2,985",74,192,418,549,485,864,271,132
470003000,4703000,47,0,3,0,Division No.  3,"2,954",70,175,409,538,489,904,242,127
470004000,4704000,47,0,4,0,Division No.  4,"2,017",50,125,266,326,292,579,203,176
470005000,4705000,47,0,5,0,Division No.  5,"3,581",137,332,623,827,566,810,201,85
470006000,4706000,47,0,6,0,Division No.  6,"4,510",118,317,753,"1,004",646,"1,102",350,220
470007000,4707000,47,0,7,0,Division No.  7,"3,160",112,220,439,617,489,854,266,163
470008000,4708000,47,0,8,0,Division No.  8,"3,394",68,191,408,537,522,"1,019",390,259
470009000,4709000,47,0,9,0,Division No.  9,"3,577",186,501,844,790,504,565,116,71
470010000,4710000,47,0,10,0,Division No. 10,"2,875",94,240,544,633,417,668,182,97
470011000,4711000,47,0,11,0,Division No. 11,"3,947",115,299,739,807,543,998,268,178
470012000,4712000,47,0,12,0,Division No. 12,"2,774",76,209,442,513,389,718,246,181
470013000,4713000,47,0,13,0,Division No. 13,"3,026",53,161,345,523,427,962,332,223
470014000,4714000,47,0,14,0,Division No. 14,"4,303",186,482,923,911,595,882,199,125
470015000,4715000,47,0,15,0,Division No. 15,"5,053",157,478,965,"1,090",686,"1,151",334,192
470016000,4716000,47,0,16,0,Division No. 16,"3,223",165,319,618,650,469,690,196,116
470017000,4717000,47,0,17,0,Division No. 17,"2,655",80,230,480,539,338,634,215,139
471000000,4700000,47,10,0,0,Agricultural Region 1A - RÇgion agricole 1A,"2,336",57,151,319,450,379,666,186,128
471001001,4701001,47,10,1,1,Argyle No. 1,126,5,15,26,16,26,28,4,6
471001006,4701006,47,10,1,6,Mount Pleasant No. 2,158,0,11,24,24,25,52,16,6
471001011,4701011,47,10,1,11,Enniskillen No. 3,170,5,8,23,25,25,56,17,11
471001016,4701016,47,10,1,16,Coalfields No. 4,129,6,7,18,31,23,30,5,9
471001022,4701022,47,10,1,22,Estevan No. 5,187,7,13,25,36,35,50,8,13
471001027,4701027,47,10,1,27,Benson No. 35,164,4,11,17,30,21,59,12,10
471001031,4701031,47,10,1,31,Browning No. 34,187,4,10,23,29,29,61,19,12
471001036,4701036,47,10,1,36,Moose Creek No. 33,151,0,6,21,35,23,45,15,6
471001039,4701039,47,10,1,39,Reciprocity No. 32,159,2,10,20,35,36,43,7,6
471001043,4701043,47,10,1,43,Storthoaks No. 31,116,1,3,12,22,21,36,12,9
471001047,4701047,47,10,1,47,Antler No. 61,183,5,17,24,36,31,48,16,6
471001053,4701053,47,10,1,53,Moose Mountain No. 63,192,5,8,29,49,28,55,14,4
471001058,4701058,47,10,1,58,Brock No. 64,130,5,10,29,32,17,22,9,6
471001063,4701063,47,10,1,63,Tecumseh No. 65,163,5,14,19,37,25,44,11,8
471002001,4702001,47,10,2,1,Cambria No. 6,121,3,8,9,13,14,37,21,16
471100000,4700000,47,11,0,0,Agricultural Region 1B - RÇgion agricole 1B,"2,256",80,189,319,468,398,604,139,59
471101069,4701069,47,11,1,69,Golden West No. 95,141,3,7,17,37,32,39,5,1
471101072,4701072,47,11,1,72,Hazelwood No. 94,128,2,12,20,28,28,28,6,4
471101076,4701076,47,11,1,76,Wawken No. 93,166,4,12,33,35,27,38,12,5
471101091,4701091,47,11,1,91,Walpole No. 92,160,4,11,25,30,23,48,11,8
471101094,4701094,47,11,1,94,Maryfield No. 91,151,5,7,21,27,26,48,14,3
471105001,4705001,47,11,5,1,Moosomin No. 121,145,6,21,23,22,15,41,10,7
471105007,4705007,47,11,5,7,Martin No. 122,123,5,11,20,35,20,25,6,1
471105011,4705011,47,11,5,11,Silverwood No. 123,163,4,14,16,33,31,49,10,6
471105014,4705014,47,11,5,14,Kingsley No. 124,171,2,17,18,35,35,52,9,3
471105018,4705018,47,11,5,18,Chester No. 125,187,11,14,24,41,37,47,10,3
471105027,4705027,47,11,5,27,Wolseley No. 155,188,9,11,33,34,31,53,13,4
471105028,4705028,47,11,5,28,Elcapo No. 154,210,8,16,23,50,37,53,17,6
471105033,4705033,47,11,5,33,Willowdale No. 153,149,8,17,21,31,30,35,6,1
471105037,4705037,47,11,5,37,Rocanville No. 151,174,9,19,25,30,26,48,10,7
472000000,4700000,47,20,0,0,Agricultural Region 2A - RÇgion agricole 2A,"1,788",45,108,248,337,287,510,166,87
472002033,4702033,47,20,2,33,Lomond No. 37,129,1,5,15,26,20,41,14,7
472002037,4702037,47,20,2,37,Cymri No. 36,173,6,13,14,27,34,55,16,8
472002042,4702042,47,20,2,42,Griffin No. 66,155,2,11,18,29,30,48,10,7
472002044,4702044,47,20,2,44,Weyburn No. 67,219,5,11,35,42,42,49,24,11
472002051,4702051,47,20,2,51,Brokenshell No. 68,129,2,8,17,26,19,34,17,6
472002052,4702052,47,20,2,52,Norton No. 69,147,3,10,27,30,22,41,10,4
472002061,4702061,47,20,2,61,Elmsthorpe No. 100,146,8,7,22,29,24,35,14,7
472002066,4702066,47,20,2,66,Caledonia No. 99,148,5,8,20,30,17,42,14,12
472002069,4702069,47,20,2,69,Scott No. 98,170,4,7,15,24,18,59,29,14
472002073,4702073,47,20,2,73,Wellington No. 97,180,4,11,40,39,24,47,7,8
472002076,4702076,47,20,2,76,Fillmore No. 96,192,5,17,25,35,37,59,11,3
472100000,4700000,47,21,0,0,Agricultural Region 2B - RÇgion agricole 2B,"3,192",92,190,506,677,458,792,280,197
472106001,4706001,47,21,6,1,Montmartre No. 126,248,8,19,35,58,43,67,14,4
472106004,4706004,47,21,6,4,Francis No. 127,297,7,24,56,61,35,72,29,13
472106011,4706011,47,21,6,11,Lajord No. 128,220,2,9,28,43,28,60,29,21
472106013,4706013,47,21,6,13,Bratt's Lake No. 129,189,4,10,29,31,18,45,30,22
472106016,4706016,47,21,6,16,Redburn No. 130,166,2,7,14,28,22,47,29,17
472106021,4706021,47,21,6,21,Pense No. 160,205,4,17,27,46,28,40,22,21
472106026,4706026,47,21,6,26,Sherwood No. 159,244,12,10,30,51,37,53,23,28
472106029,4706029,47,21,6,29,Edenwold No. 158,406,12,27,81,114,54,84,23,11
472106034,4706034,47,21,6,34,South Qu'Appelle No. 157,314,7,18,67,71,47,76,15,13
472106038,4706038,47,21,6,38,Indian Head No. 156,166,3,12,30,35,29,39,11,7
472107001,4707001,47,21,7,1,Baildon No. 131,181,6,9,20,33,31,61,15,6
472107036,4707036,47,21,7,36,Caron No. 162,135,8,9,23,26,16,36,8,9
472107038,4707038,47,21,7,38,Moose Jaw No. 161,256,15,13,46,45,35,70,16,16
472107042,4707042,47,21,7,42,Marquis No. 191,165,2,6,20,35,35,42,16,9
473000000,4700000,47,30,0,0,Agricultural Region 3AN - RÇgion agricole 3AN,"1,445",50,99,184,283,235,431,102,61
473003068,4703068,47,30,3,68,Gravelbourg No. 104,187,2,9,21,22,34,75,13,11
473003074,4703074,47,30,3,74,Sutton No. 103,152,5,10,24,36,15,46,11,5
473003093,4703093,47,30,3,93,Lake Johnston No. 102,115,3,8,18,27,18,25,9,7
473003096,4703096,47,30,3,96,Terrell No. 101,143,12,11,20,29,33,36,0,2
473007004,4707004,47,30,7,4,Hillsborough No. 132,45,2,2,6,13,7,12,3,0
473007006,4707006,47,30,7,6,Rodgers No. 133,100,3,6,16,21,12,29,7,6
473007011,4707011,47,30,7,11,Shamrock No. 134,129,0,9,20,29,13,39,14,5
473007029,4707029,47,30,7,29,Chaplin No. 164,88,3,6,16,19,12,19,6,7
473007032,4707032,47,30,7,32,Wheatlands No. 163,101,5,7,11,19,29,22,7,1
473007047,4707047,47,30,7,47,Eyebrow No. 193,148,4,11,9,27,34,52,5,6
473007053,4707053,47,30,7,53,Enfield No. 194,158,7,11,15,30,17,58,16,4
473007071,4707071,47,30,7,71,Maple Bush No. 224,79,4,9,8,11,11,18,11,7
473100000,4700000,47,31,0,0,Agricultural Region 3AS - RÇgion agricole 3AS,"2,596",60,170,382,477,454,759,206,88
473102006,4702006,47,31,2,6,Souris Valley No. 7,154,3,10,24,33,19,39,19,7
473102011,4702011,47,31,2,11,Lake Alma No. 8,123,4,9,17,17,24,42,9,1
473102014,4702014,47,31,2,14,Surprise Valley No. 9,105,2,7,15,16,24,25,11,5
473102018,4702018,47,31,2,18,Happy Valley No. 10,69,4,4,10,11,9,25,5,1
473102024,4702024,47,31,2,24,Bengough No. 40,160,4,9,26,33,30,46,9,3
473102026,4702026,47,31,2,26,The Gap No. 39,130,1,10,19,25,14,49,8,4
473102029,4702029,47,31,2,29,Laurier No. 38,150,2,13,18,28,27,42,14,6
473102057,4702057,47,31,2,57,Key West No. 70,185,6,14,32,36,37,49,9,2
473103001,4703001,47,31,3,1,Hart Butte No. 11,120,6,7,16,21,20,36,8,6
473103006,4703006,47,31,3,6,Poplar Valley No. 12,113,3,7,20,22,18,25,11,7
473103011,4703011,47,31,3,11,Old Post No. 43,205,8,11,27,43,27,67,15,7
